Name,Version,Status,Context,Lint command,Lint status,Lint duration,Lint output,Dry with Coq command,Dry with Coq status,Dry with Coq duration,Dry with Coq output,Dry without Coq command,Dry without Coq status,Dry without Coq duration,Dry without Coq output,Deps command,Deps status,Deps duration,Deps output,Package command,Package status,Package duration,Package output,Uninstall command,Uninstall status,Uninstall duration,Uninstall output,Missing removes,Mistake removes,Install sizes
coq:math-classes,1.0.2,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:math-classes/coq:math-classes.1.0.2,0,0,"",opam install -y --show-action coq:math-classes.1.0.2 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:math-classes.1.0.2,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:math-classes.1.0.2,0,177,"",opam remove -y coq:math-classes.1.0.2,0,2,"","","","install/coq:math-classes.install
1
lib/coq/user-contrib/MathClasses/implementations/NType_naturals.vo
233026
lib/coq/user-contrib/MathClasses/implementations/stdlib_rationals.vo
63809
lib/coq/user-contrib/MathClasses/implementations/stdlib_binary_integers.vo
102629
lib/coq/user-contrib/MathClasses/implementations/mset_finite_set.vo
620754
lib/coq/user-contrib/MathClasses/implementations/modular_ring.vo
50920
lib/coq/user-contrib/MathClasses/implementations/nonzero_field_elements.vo
65756
lib/coq/user-contrib/MathClasses/implementations/dyadics.vo
376715
lib/coq/user-contrib/MathClasses/implementations/fast_rationals.vo
219307
lib/coq/user-contrib/MathClasses/implementations/list.vo
94056
lib/coq/user-contrib/MathClasses/implementations/positive_semiring_elements.vo
74162
lib/coq/user-contrib/MathClasses/implementations/nonneg_semiring_elements.vo
94686
lib/coq/user-contrib/MathClasses/implementations/semiring_pairs.vo
159636
lib/coq/user-contrib/MathClasses/implementations/peano_naturals.vo
69851
lib/coq/user-contrib/MathClasses/implementations/QType_rationals.vo
155242
lib/coq/user-contrib/MathClasses/implementations/ZType_integers.vo
247069
lib/coq/user-contrib/MathClasses/implementations/bool.vo
9461
lib/coq/user-contrib/MathClasses/implementations/list_finite_set.vo
129488
lib/coq/user-contrib/MathClasses/implementations/polynomials.vo
18908
lib/coq/user-contrib/MathClasses/implementations/natpair_integers.vo
113715
lib/coq/user-contrib/MathClasses/implementations/fast_naturals.vo
238074
lib/coq/user-contrib/MathClasses/implementations/intfrac_rationals.vo
36240
lib/coq/user-contrib/MathClasses/implementations/option.vo
62565
lib/coq/user-contrib/MathClasses/implementations/ne_list.vo
31823
lib/coq/user-contrib/MathClasses/implementations/fast_integers.vo
263560
lib/coq/user-contrib/MathClasses/implementations/stdlib_binary_naturals.vo
43866
lib/coq/user-contrib/MathClasses/implementations/field_of_fractions.vo
124362
lib/coq/user-contrib/MathClasses/implementations/nonneg_integers_naturals.vo
87700
lib/coq/user-contrib/MathClasses/categories/orders.vo
35215
lib/coq/user-contrib/MathClasses/categories/categories.vo
196119
lib/coq/user-contrib/MathClasses/categories/unit.vo
9865
lib/coq/user-contrib/MathClasses/categories/algebras.vo
44474
lib/coq/user-contrib/MathClasses/categories/functors.vo
111279
lib/coq/user-contrib/MathClasses/categories/setoids.vo
37944
lib/coq/user-contrib/MathClasses/categories/JMcat.vo
49225
lib/coq/user-contrib/MathClasses/categories/empty.vo
15663
lib/coq/user-contrib/MathClasses/categories/dual.vo
26933
lib/coq/user-contrib/MathClasses/categories/varieties.vo
36806
lib/coq/user-contrib/MathClasses/categories/product.vo
63300
lib/coq/user-contrib/MathClasses/functors/constant.vo
19902
lib/coq/user-contrib/MathClasses/theory/ring_congruence.vo
78712
lib/coq/user-contrib/MathClasses/theory/dec_fields.vo
170195
lib/coq/user-contrib/MathClasses/theory/groups.vo
58522
lib/coq/user-contrib/MathClasses/theory/rings.vo
185997
lib/coq/user-contrib/MathClasses/theory/ua_mapped_operations.vo
17748
lib/coq/user-contrib/MathClasses/theory/ua_term_monad.vo
45471
lib/coq/user-contrib/MathClasses/theory/forget_algebra.vo
35281
lib/coq/user-contrib/MathClasses/theory/quote_monoid.vo
207294
lib/coq/user-contrib/MathClasses/theory/ua_homomorphisms.vo
56693
lib/coq/user-contrib/MathClasses/theory/integers.vo
152309
lib/coq/user-contrib/MathClasses/theory/fields.vo
118183
lib/coq/user-contrib/MathClasses/theory/categories.vo
198075
lib/coq/user-contrib/MathClasses/theory/ua_subvariety.vo
48372
lib/coq/user-contrib/MathClasses/theory/int_abs.vo
125257
lib/coq/user-contrib/MathClasses/theory/monoid_normalization.vo
827126
lib/coq/user-contrib/MathClasses/theory/rationals.vo
334248
lib/coq/user-contrib/MathClasses/theory/jections.vo
51380
lib/coq/user-contrib/MathClasses/theory/ua_subalgebra.vo
53500
lib/coq/user-contrib/MathClasses/theory/nat_distance.vo
84773
lib/coq/user-contrib/MathClasses/theory/sequences.vo
56563
lib/coq/user-contrib/MathClasses/theory/ua_products.vo
74557
lib/coq/user-contrib/MathClasses/theory/abs.vo
78243
lib/coq/user-contrib/MathClasses/theory/naturals.vo
116214
lib/coq/user-contrib/MathClasses/theory/hom_functor.vo
17378
lib/coq/user-contrib/MathClasses/theory/strong_setoids.vo
50804
lib/coq/user-contrib/MathClasses/theory/functors.vo
25008
lib/coq/user-contrib/MathClasses/theory/setoids.vo
27787
lib/coq/user-contrib/MathClasses/theory/products.vo
57149
lib/coq/user-contrib/MathClasses/theory/monads.vo
122143
lib/coq/user-contrib/MathClasses/theory/shiftl.vo
256399
lib/coq/user-contrib/MathClasses/theory/streams.vo
52765
lib/coq/user-contrib/MathClasses/theory/ua_congruence.vo
132039
lib/coq/user-contrib/MathClasses/theory/ring_ideals.vo
90466
lib/coq/user-contrib/MathClasses/theory/adjunctions.vo
139109
lib/coq/user-contrib/MathClasses/theory/forget_variety.vo
21523
lib/coq/user-contrib/MathClasses/theory/series.vo
137819
lib/coq/user-contrib/MathClasses/theory/nat_pow.vo
130215
lib/coq/user-contrib/MathClasses/theory/int_pow.vo
298067
lib/coq/user-contrib/MathClasses/theory/ua_subalgebraT.vo
44077
lib/coq/user-contrib/MathClasses/theory/finite_sets.vo
273374
lib/coq/user-contrib/MathClasses/theory/int_to_nat.vo
148943
lib/coq/user-contrib/MathClasses/theory/lattices.vo
80505
lib/coq/user-contrib/MathClasses/theory/ua_packed.vo
40188
lib/coq/user-contrib/MathClasses/theory/cut_minus.vo
148760
lib/coq/user-contrib/MathClasses/theory/ua_transference.vo
42575
lib/coq/user-contrib/MathClasses/misc/util.vo
26932
lib/coq/user-contrib/MathClasses/misc/setoid_tactics.vo
10932
lib/coq/user-contrib/MathClasses/misc/workarounds.vo
6950
lib/coq/user-contrib/MathClasses/misc/JMrelation.vo
8560
lib/coq/user-contrib/MathClasses/misc/workaround_tactics.vo
1492
lib/coq/user-contrib/MathClasses/misc/decision.vo
87163
lib/coq/user-contrib/MathClasses/misc/propholds.vo
6531
lib/coq/user-contrib/MathClasses/misc/stdlib_hints.vo
3921
lib/coq/user-contrib/MathClasses/quote/classquote.vo
55096
lib/coq/user-contrib/MathClasses/orders/dec_fields.vo
69476
lib/coq/user-contrib/MathClasses/orders/rings.vo
129174
lib/coq/user-contrib/MathClasses/orders/nat_int.vo
92350
lib/coq/user-contrib/MathClasses/orders/integers.vo
142385
lib/coq/user-contrib/MathClasses/orders/orders.vo
106403
lib/coq/user-contrib/MathClasses/orders/maps.vo
137135
lib/coq/user-contrib/MathClasses/orders/rationals.vo
249056
lib/coq/user-contrib/MathClasses/orders/naturals.vo
96061
lib/coq/user-contrib/MathClasses/orders/minmax.vo
38435
lib/coq/user-contrib/MathClasses/orders/semirings.vo
251818
lib/coq/user-contrib/MathClasses/orders/lattices.vo
100021
lib/coq/user-contrib/MathClasses/interfaces/integers.vo
70206
lib/coq/user-contrib/MathClasses/interfaces/orders.vo
207430
lib/coq/user-contrib/MathClasses/interfaces/rationals.vo
62469
lib/coq/user-contrib/MathClasses/interfaces/abstract_algebra.vo
332998
lib/coq/user-contrib/MathClasses/interfaces/vectorspace.vo
132813
lib/coq/user-contrib/MathClasses/interfaces/ua_basic.vo
30893
lib/coq/user-contrib/MathClasses/interfaces/sequences.vo
357887
lib/coq/user-contrib/MathClasses/interfaces/naturals.vo
62101
lib/coq/user-contrib/MathClasses/interfaces/functors.vo
84983
lib/coq/user-contrib/MathClasses/interfaces/monads.vo
131391
lib/coq/user-contrib/MathClasses/interfaces/universal_algebra.vo
83889
lib/coq/user-contrib/MathClasses/interfaces/canonical_names.vo
141664
lib/coq/user-contrib/MathClasses/interfaces/additional_operations.vo
143924
lib/coq/user-contrib/MathClasses/interfaces/finite_sets.vo
87183
lib/coq/user-contrib/MathClasses/varieties/semigroups.vo
56070
lib/coq/user-contrib/MathClasses/varieties/groups.vo
64834
lib/coq/user-contrib/MathClasses/varieties/rings.vo
104477
lib/coq/user-contrib/MathClasses/varieties/abgroup.vo
90259
lib/coq/user-contrib/MathClasses/varieties/open_terms.vo
131198
lib/coq/user-contrib/MathClasses/varieties/monoids.vo
62315
lib/coq/user-contrib/MathClasses/varieties/setoids.vo
16034
lib/coq/user-contrib/MathClasses/varieties/closed_terms.vo
108053
lib/coq/user-contrib/MathClasses/varieties/empty.vo
20604
lib/coq/user-contrib/MathClasses/varieties/semirings.vo
75362
lib/coq:math-classes/opam.config
1"
coq:list-string,dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:list-string/coq:list-string.dev,0,0,"",opam install -y --show-action coq:list-string.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:list-string.dev,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:list-string.dev,0,8,"",opam remove -y coq:list-string.dev,0,3,"","","","install/coq:list-string.install
1
lib/coq/user-contrib/ListString/Case.vo
14836
lib/coq/user-contrib/ListString/Char.vo
27612
lib/coq/user-contrib/ListString/UnitTests.vo
121768
lib/coq/user-contrib/ListString/Etc.vo
20786
lib/coq/user-contrib/ListString/Bool.vo
3043
lib/coq/user-contrib/ListString/Conversion.vo
21373
lib/coq/user-contrib/ListString/All.vo
94925
lib/coq/user-contrib/ListString/LString.vo
7901
lib/coq/user-contrib/ListString/Trim.vo
21110
lib/coq/user-contrib/ListString/Comparison.vo
20496
lib/coq:list-string/opam.config
1"
coq:list-string,2.0.0,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:list-string/coq:list-string.2.0.0,0,0,"",opam install -y --show-action coq:list-string.2.0.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:list-string.2.0.0,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:list-string.2.0.0,0,7,"",opam remove -y coq:list-string.2.0.0,0,2,"","","","install/coq:list-string.install
1
lib/coq/user-contrib/ListString/Case.vo
14836
lib/coq/user-contrib/ListString/Char.vo
27612
lib/coq/user-contrib/ListString/UnitTests.vo
121768
lib/coq/user-contrib/ListString/Etc.vo
20786
lib/coq/user-contrib/ListString/Bool.vo
3043
lib/coq/user-contrib/ListString/Conversion.vo
21373
lib/coq/user-contrib/ListString/All.vo
94925
lib/coq/user-contrib/ListString/LString.vo
7901
lib/coq/user-contrib/ListString/Trim.vo
21110
lib/coq/user-contrib/ListString/Comparison.vo
20496
lib/coq:list-string/opam.config
1"
coq:list-string,1.0.0,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:list-string/coq:list-string.1.0.0,0,0,"",opam install -y --show-action coq:list-string.1.0.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:list-string.1.0.0,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:list-string.1.0.0,0,7,"",opam remove -y coq:list-string.1.0.0,0,2,"","","","install/coq:list-string.install
1
lib/coq/user-contrib/ListString/Case.vo
14836
lib/coq/user-contrib/ListString/Char.vo
29836
lib/coq/user-contrib/ListString/UnitTests.vo
103259
lib/coq/user-contrib/ListString/Etc.vo
20786
lib/coq/user-contrib/ListString/Bool.vo
3043
lib/coq/user-contrib/ListString/Conversion.vo
39597
lib/coq/user-contrib/ListString/All.vo
109008
lib/coq/user-contrib/ListString/LString.vo
7901
lib/coq/user-contrib/ListString/Trim.vo
21110
lib/coq/user-contrib/ListString/Comparison.vo
20496
lib/coq:list-string/opam.config
1"
coq:list-plus,dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:list-plus/coq:list-plus.dev,0,0,"",opam install -y --show-action coq:list-plus.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:list-plus.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:list-plus.dev,0,3,"",opam remove -y coq:list-plus.dev,0,2,"","","","install/coq:list-plus.install
1
lib/coq/user-contrib/ListPlus/All.vo
2819
lib/coq:list-plus/opam.config
1"
coq:list-plus,1.0.0,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:list-plus/coq:list-plus.1.0.0,0,0,"",opam install -y --show-action coq:list-plus.1.0.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:list-plus.1.0.0,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:list-plus.1.0.0,0,9,"",opam remove -y coq:list-plus.1.0.0,0,2,"","","","install/coq:list-plus.install
1
lib/coq/user-contrib/ListPlus/All.vo
2819
lib/coq:list-plus/opam.config
1"
coq:iterable,dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:iterable/coq:iterable.dev,0,0,"",opam install -y --show-action coq:iterable.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:iterable.dev,0,4,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:iterable.dev,0,4,"",opam remove -y coq:iterable.dev,0,2,"","","","install/coq:iterable.install
1
lib/coq/user-contrib/Iterable/All.vo
21287
lib/coq:iterable/opam.config
1"
coq:iterable,1.0.0,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:iterable/coq:iterable.1.0.0,0,0,"",opam install -y --show-action coq:iterable.1.0.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:iterable.1.0.0,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:iterable.1.0.0,0,4,"",opam remove -y coq:iterable.1.0.0,0,2,"","","","install/coq:iterable.install
1
lib/coq/user-contrib/Iterable/All.vo
21287
lib/coq:iterable/opam.config
1"
coq:io-effects:unix,dev,Error,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:io-effects:unix/coq:io-effects:unix.dev,0,0,"",opam install -y --show-action coq:io-effects:unix.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:io-effects:unix.dev,0,3,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:io-effects:unix.dev,1024,3,"The following actions will be performed:
 - install   coq:io-effects:unix.dev
=== 1 to install ===

=-=- Synchronizing package archives -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
[coq:io-effects:unix] Fetching https://github.com/clarus/io-effects-unix
Initialized empty Git repository in /home/bench/.opam/packages.dev/coq:io-effects:unix.dev/.git/
[master (root-commit) 34c2801] opam-git-init
warning: no common commits
From https://github.com/clarus/io-effects-unix
 * [new ref]                    -> opam-ref
.gitignore
All.v
Extraction.v
LICENSE
Make
README.md
Unix.v
configure.sh
HEAD is now at b7d0aba OCaml folder removed

=-=- Installing packages =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Building coq:io-effects:unix.dev:
  ./configure.sh
  make -j4
  make install
""coqdep"" -c -slash -R . IoEffectsUnix ""All.v"" > ""All.v.d"" || ( RV=$?; rm -f ""All.v.d""; exit ${RV} )
""coqdep"" -c -slash -R . IoEffectsUnix ""Extraction.v"" > ""Extraction.v.d"" || ( RV=$?; rm -f ""Extraction.v.d""; exit ${RV} )
""coqdep"" -c -slash -R . IoEffectsUnix ""Unix.v"" > ""Unix.v.d"" || ( RV=$?; rm -f ""Unix.v.d""; exit ${RV} )
*** Warning: in file Extraction.v, library ErrorHandlers.All.v is required and has not been found in loadpath!
*** Warning: in file Extraction.v, library FunctionNinjas.All.v is required and has not been found in loadpath!
*** Warning: in file Extraction.v, library ListString.All.v is required and has not been found in loadpath!
*** Warning: in file Unix.v, library ListString.All.v is required and has not been found in loadpath!
""coqc""  -q  -R . IoEffectsUnix   Unix
File ""/home/bench/.opam/system/build/coq:io-effects:unix.dev/Unix.v"", line 1, characters 0-30:
Error: Cannot find library ListString.All in loadpath
Makefile:200: recipe for target 'Unix.vo' failed
make: *** [Unix.vo] Error 1
[ERROR] The compilation of coq:io-effects:unix.dev failed.
Removing coq:io-effects:unix.dev.
  rm -R /home/bench/.opam/system/lib/coq/user-contrib/IoEffectsUnix
rm: cannot remove '/home/bench/.opam/system/lib/coq/user-contrib/IoEffectsUnix': No such file or directory


#=== ERROR while installing coq:io-effects:unix.dev ===========================#
# opam-version         1.2.0
# os                   linux
# command              make -j4
# path                 /home/bench/.opam/system/build/coq:io-effects:unix.dev
# compiler             system (4.02.1)
# exit-code            2
# env-file             /home/bench/.opam/system/build/coq:io-effects:unix.dev/coq:io-effects:unix-10647-d2c37b.env
# stdout-file          /home/bench/.opam/system/build/coq:io-effects:unix.dev/coq:io-effects:unix-10647-d2c37b.out
# stderr-file          /home/bench/.opam/system/build/coq:io-effects:unix.dev/coq:io-effects:unix-10647-d2c37b.err
### stdout ###
# ""coqdep"" -c -slash -R . IoEffectsUnix ""All.v"" > ""All.v.d"" || ( RV=$?; rm -f ""All.v.d""; exit ${RV} )
# ""coqdep"" -c -slash -R . IoEffectsUnix ""Extraction.v"" > ""Extraction.v.d"" || ( RV=$?; rm -f ""Extraction.v.d""; exit ${RV} )
# ""coqdep"" -c -slash -R . IoEffectsUnix ""Unix.v"" > ""Unix.v.d"" || ( RV=$?; rm -f ""Unix.v.d""; exit ${RV} )
# ""coqc""  -q  -R . IoEffectsUnix   Unix
# File ""/home/bench/.opam/system/build/coq:io-effects:unix.dev/Unix.v"", line 1, characters 0-30:
# Error: Cannot find library ListString.All in loadpath
# Makefile:200: recipe for target 'Unix.vo' failed
### stderr ###
# *** Warning: in file Extraction.v, library ErrorHandlers.All.v is required and has not been found in loadpath!
# *** Warning: in file Extraction.v, library FunctionNinjas.All.v is required and has not been found in loadpath!
# *** Warning: in file Extraction.v, library ListString.All.v is required and has not been found in loadpath!
# *** Warning: in file Unix.v, library ListString.All.v is required and has not been found in loadpath!
# make: *** [Unix.vo] Error 1

'opam install -y --verbose coq:io-effects:unix.dev' failed.
",true,0,0,"","","",""
coq:io-effects,dev,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:io-effects/coq:io-effects.dev,0,0,"",opam install -y --show-action coq:io-effects.dev coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:io-effects.dev,0,2,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:io-effects.dev,0,3,"",opam remove -y coq:io-effects.dev,0,7,"","","","install/coq:io-effects.install
1
lib/coq/user-contrib/IoEffects/All.vo
12708
lib/coq:io-effects/opam.config
1"
coq:interval,2.0.0,DepsError,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:interval/coq:interval.2.0.0,0,0,"",opam install -y --show-action coq:interval.2.0.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:interval.2.0.0,31744,300,"The following actions will be performed:
 - install   coq:flocq.2.4.0                       [required by coq:interval]
 - install   coq:ssreflect.1.5.0                   [required by coq:interval]
 - install   coq:math-comp.1.5.0                   [required by coq:interval]
=== 3 to install ===

=-=- Synchronizing package archives -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
[coq:math-comp.1.5.0] Downloading http://ssr.msr-inria.inria.fr/FTP/mathcomp-1.5.tar.gz
[coq:ssreflect.1.5.0] Downloading http://ssr.msr-inria.inria.fr/FTP/ssreflect-1.5.tar.gz
[coq:flocq.2.4.0] Downloading https://gforge.inria.fr/frs/download.php/file/33979/flocq-2.4.0.tar.gz

=-=- Installing packages =-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Building coq:flocq.2.4.0:
  ./configure
  ./remake -j4
  ./remake install
Building coq:ssreflect.1.5.0:
  make -j4
  make install
Installing coq:ssreflect.1.5.0.
Building coq:math-comp.1.5.0:
  make -j4
  make install
Installing coq:flocq.2.4.0.
",true,0,0,"",true,0,0,"","","",""
coq:interval,1.1.0,Success,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb stable ../stable/packages/coq:interval/coq:interval.1.1.0,0,0,"",opam install -y --show-action coq:interval.1.1.0 coq.8.4.5,0,2,"",true,0,0,"",ulimit -Sv 2000000; timeout 5m opam install -y --deps-only coq:interval.1.1.0,0,78,"",ulimit -Sv 2000000; timeout 30m opam install -y --verbose coq:interval.1.1.0,0,53,"",opam remove -y coq:interval.1.1.0,0,2,"","","","install/coq:interval.install
1
lib/coq:interval/opam.config
1
lib/coq/user-contrib/Interval/Interval_interval_float.vo
283851
lib/coq/user-contrib/Interval/Interval_specific_ops.vo
180661
lib/coq/user-contrib/Interval/Interval_float_sig.vo
26382
lib/coq/user-contrib/Interval/Interval_generic.vo
85640
lib/coq/user-contrib/Interval/Interval_generic_proof.vo
156952
lib/coq/user-contrib/Interval/Interval_xreal_derive.vo
145506
lib/coq/user-contrib/Interval/Interval_xreal.vo
58943
lib/coq/user-contrib/Interval/Interval_bisect.vo
156676
lib/coq/user-contrib/Interval/Interval_definitions.vo
21979
lib/coq/user-contrib/Interval/Interval_generic_ops.vo
31025
lib/coq/user-contrib/Interval/Interval_interval_float_full.vo
979762
lib/coq/user-contrib/Interval/Interval_interval.vo
58277
lib/coq/user-contrib/Interval/Interval_specific_sig.vo
31289
lib/coq/user-contrib/Interval/Interval_missing.vo
113061
lib/coq/user-contrib/Interval/Interval_stdz_carrier.vo
90465
lib/coq/user-contrib/Interval/Interval_bigint_carrier.vo
110834
lib/coq/user-contrib/Interval/Interval_tactic.vo
1524930
lib/coq/user-contrib/Interval/Interval_transcend.vo
627918"
coq:idetop,8.5beta1,NotCompatible,"# Installed packages for system:
base-bigarray   base  Bigarray library distributed with the OCaml compiler
base-threads    base  Threads library distributed with the OCaml compiler
base-unix       base  Unix library distributed with the OCaml compiler
camlp5          6.12  Preprocessor-pretty-printer of OCaml
coq            8.4.5  Formal proof management system
",ruby lint.rb unstable ../unstable/packages/coq:idetop/coq:idetop.8.5beta1,0,0,"",opam install -y --show-action coq:idetop.8.5beta1 coq.8.4.5,768,0,"[NOTE] Package coq is already installed (current version is 8.4.5).
The following dependencies couldn't be met:
  - coq:idetop -> coq = 8.5beta1
Your request can't be satisfied:
  - Conflicting version constraints for coq

No solution found, exiting
",opam remove -y coq; opam install -y --show-action coq:idetop.8.5beta1,0,4,"",true,0,0,"",true,0,0,"",true,0,0,"","","",""
